cc_capital-city;cc_street-code;cc_Box-Code;area;area-href;area_list;area_list-href;suburblist;suburblist-href;s_location;s_streetcode;s_boxcode;s_area;s_municipality;s_province;s_capitalcity;s_country
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Germiston;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/germiston;Albemarle Uit 1;http://albemarle-uit-1.postalcodez.co.za/postalcode/gp/ekurhuleni/germiston/albemarle-uit-1;Location: Albemarle Uit 1;1401;-------;Germiston;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Olifantsfontein;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/olifantsfontein;Clayville Uit 34;http://clayville-uit-34.postalcodez.co.za/postalcode/gp/ekurhuleni/olifantsfontein/clayville-uit-34;Location: Clayville Uit 34;1666;-------;Olifantsfontein;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Boksburg;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/boksburg;Ravenswood Uit 7;http://ravenswood-uit-7.postalcodez.co.za/postalcode/gp/ekurhuleni/boksburg/ravenswood-uit-7;Location: Ravenswood Uit 57;1459;-------;Boksburg;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Alberton;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/alberton;Bracken Downs Uit 5;http://bracken-downs-uit-5.postalcodez.co.za/postalcode/gp/ekurhuleni/alberton/bracken-downs-uit-5;Location: Bracken Downs Uit 5;1448;-------;Alberton;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Elandsfontein;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/elandsfontein;Harmelia;http://harmelia.postalcodez.co.za/postalcode/gp/ekurhuleni/elandsfontein/harmelia;Location: Harmelia;-------;1429;Elandsfontein;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Olifantsfontein;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/olifantsfontein;Clayville-Oos;http://clayville-oos.postalcodez.co.za/postalcode/gp/ekurhuleni/olifantsfontein/clayville-oos;Location: Clayville-Oos;1666;-------;Olifantsfontein;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Edenvale;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/edenvale;Dowerglen Uit 4;http://dowerglen-uit-4.postalcodez.co.za/postalcode/gp/ekurhuleni/edenvale/dowerglen-uit-4;Location: Dowerglen Uit 4;1609;-------;Edenvale;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Springs;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/springs;Edelweiss;http://edelweiss.postalcodez.co.za/postalcode/gp/ekurhuleni/springs/edelweiss;Location: Edelweiss;1559;1577;Springs;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Alberton;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/alberton;Alberante Uit 1;http://alberante-uit-1.postalcodez.co.za/postalcode/gp/ekurhuleni/alberton/alberante-uit-1;Location: Alberante Uit 1;1449;-------;Alberton;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Boksburg;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/boksburg;Anderbolt;http://anderbolt.postalcodez.co.za/postalcode/gp/ekurhuleni/boksburg/anderbolt;Location: Anderbolt;1459;-------;Boksburg;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Brakpan;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/brakpan;Leachville Ext 3;http://leachville-ext-3.postalcodez.co.za/postalcode/gp/ekurhuleni/brakpan/leachville-ext-3;Location: Leachville Ext 3;1541;1552;Brakpan;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Boksburg;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/boksburg;Beyerspark Uit 19;http://beyerspark-uit-19.postalcodez.co.za/postalcode/gp/ekurhuleni/boksburg/beyerspark-uit-19;Location: Beyerspark Uit 19;1459;-------;Boksburg;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Boksburg;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/boksburg;Beyerspark Uit 20;http://beyerspark-uit-20.postalcodez.co.za/postalcode/gp/ekurhuleni/boksburg/beyerspark-uit-20;Location: Beyerspark Uit 20;1459;-------;Boksburg;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Putfontein;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/putfontein;Hillcrest;http://hillcrest.postalcodez.co.za/postalcode/gp/ekurhuleni/putfontein/hillcrest;Location: Hillcrest;-------;1513;Putfontein;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Benoni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/benoni;Rynfield Uit 75;http://rynfield-uit-75.postalcodez.co.za/postalcode/gp/ekurhuleni/benoni/rynfield-uit-75;Location: Rynfield Uit 75;1501;1501;Benoni;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Rusloo;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/rusloo;Vosloorus Ext 6;http://vosloorus-ext-6.postalcodez.co.za/postalcode/gp/ekurhuleni/rusloo/vosloorus-ext-6;Location: Vosloorus Ext 16;1475;-------;Rusloo;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Germiston;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/germiston;Primrose Hill;http://primrose-hill.postalcodez.co.za/postalcode/gp/ekurhuleni/germiston/primrose-hill;Location: Primrose Hill;1401;1417;Germiston;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Alberton;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/alberton;Palm Ridge Ext 1;http://palm-ridge-ext-1.postalcodez.co.za/postalcode/gp/ekurhuleni/alberton/palm-ridge-ext-1;Location: Palm Ridge Ext 1;1458;-------;Alberton;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Springs;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/springs;Edelweiss Uit 6;http://edelweiss-uit-6.postalcodez.co.za/postalcode/gp/ekurhuleni/springs/edelweiss-uit-6;Location: Edelweiss Uit 6;1559;-------;Springs;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Tembisa;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/tembisa;Ivory Park Ext 5;http://ivory-park-ext-5.postalcodez.co.za/postalcode/gp/ekurhuleni/tembisa/ivory-park-ext-5;Location: Ivory Park Ext 5;1632;1689;Tembisa;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Olifantsfontein;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/olifantsfontein;Clayville Uit 26;http://clayville-uit-26.postalcodez.co.za/postalcode/gp/ekurhuleni/olifantsfontein/clayville-uit-26;Location: Clayville Uit 26;1666;-------;Olifantsfontein;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Rusloo;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/rusloo;Vosloorus Uit 1;http://vosloorus-uit-1.postalcodez.co.za/postalcode/gp/ekurhuleni/rusloo/vosloorus-uit-1;Location: Vosloorus Uit 1;1475;-------;Rusloo;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Westonaria;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/westonaria;Elandsfontein;http://elandsfontein.postalcodez.co.za/postalcode/gp/ekurhuleni/westonaria/elandsfontein;Location: Elandsfontein;1779;-------;Westonaria;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Kempton Park;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/kempton-park;Glenmarais Ext 18;http://glenmarais-ext-18.postalcodez.co.za/postalcode/gp/ekurhuleni/kempton-park/glenmarais-ext-18;Location: Glenmarais Ext 18;1619;-------;Kempton Park;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Edenvale;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/edenvale;Eden Glen Uit 40;http://eden-glen-uit-40.postalcodez.co.za/postalcode/gp/ekurhuleni/edenvale/eden-glen-uit-40;Location: Eden Glen Uit 40;1609;-------;Edenvale;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Boksburg;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/boksburg;Beyerspark Ext 2;http://beyerspark-ext-2.postalcodez.co.za/postalcode/gp/ekurhuleni/boksburg/beyerspark-ext-2;Location: Beyerspark Ext 12;1459;-------;Boksburg;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Boksburg;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/boksburg;Lilianton;http://lilianton.postalcodez.co.za/postalcode/gp/ekurhuleni/boksburg/lilianton;Location: Lilianton;1459;-------;Boksburg;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Bedfordview;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/bedfordview;Malvern East Ext;http://malvern-east-ext.postalcodez.co.za/postalcode/gp/ekurhuleni/bedfordview/malvern-east-ext;Location: Malvern East Ext;2007;-------;Bedfordview;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Rusloo;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/rusloo;Vosloorus Uit 16;http://vosloorus-uit-16.postalcodez.co.za/postalcode/gp/ekurhuleni/rusloo/vosloorus-uit-16;Location: Vosloorus Uit 16;1475;-------;Rusloo;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Tembisa;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/tembisa;Temong Section;http://temong-section.postalcodez.co.za/postalcode/gp/ekurhuleni/tembisa/temong-section;Location: Temong Section;1632;-------;Tembisa;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Boksburg;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/boksburg;Ravenswood Ext 25;http://ravenswood-ext-25.postalcodez.co.za/postalcode/gp/ekurhuleni/boksburg/ravenswood-ext-25;Location: Ravenswood Ext 25;1459;-------;Boksburg;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Edenvale;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/edenvale;Edenhill;http://edenhill.postalcodez.co.za/postalcode/gp/ekurhuleni/edenvale/edenhill;Location: Edenhill;1609;-------;Edenvale;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Rusloo;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/rusloo;Mfundo Park Ext 11;http://mfundo-park-ext-11.postalcodez.co.za/postalcode/gp/ekurhuleni/rusloo/mfundo-park-ext-11;Location: Mfundo Park Ext 11;1475;-------;Rusloo;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Alberton;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/alberton;Meyersig Landgoed;http://meyersig-landgoed.postalcodez.co.za/postalcode/gp/ekurhuleni/alberton/meyersig-landgoed;Location: Meyersig Landgoed;1448;1454;Alberton;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Springs;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/springs;Geduld Uit 1;http://geduld-uit-1.postalcodez.co.za/postalcode/gp/ekurhuleni/springs/geduld-uit-1;Location: Geduld Uit 1;1559;-------;Springs;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Benoni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/benoni;Lakefield Ext 1;http://lakefield-ext-1.postalcodez.co.za/postalcode/gp/ekurhuleni/benoni/lakefield-ext-1;Location: Lakefield Ext 1;1501;1501;Benoni;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Alberton;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/alberton;Albertsdal Ext 18;http://albertsdal-ext-18.postalcodez.co.za/postalcode/gp/ekurhuleni/alberton/albertsdal-ext-18;Location: Albertsdal Ext 18;1448;-------;Alberton;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Duduza;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/duduza;Whitehouse;http://whitehouse.postalcodez.co.za/postalcode/gp/ekurhuleni/duduza/whitehouse;Location: Whitehouse;1496;-------;Duduza;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Benoni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/benoni;Morehill;http://morehill.postalcodez.co.za/postalcode/gp/ekurhuleni/benoni/morehill;Location: Morehill;1501;-------;Benoni;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Benoni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/benoni;Northmead Uit 9;http://northmead-uit-9.postalcodez.co.za/postalcode/gp/ekurhuleni/benoni/northmead-uit-9;Location: Northmead Uit 9;1501;-------;Benoni;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Katlehong;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/katlehong;Katlehong East;http://katlehong-east.postalcodez.co.za/postalcode/gp/ekurhuleni/katlehong/katlehong-east;Location: Katlehong East;1431;-------;Katlehong;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Kempton Park;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/kempton-park;Glenmarais Ext 10;http://glenmarais-ext-10.postalcodez.co.za/postalcode/gp/ekurhuleni/kempton-park/glenmarais-ext-10;Location: Glenmarais Ext 10;1619;-------;Kempton Park;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Kempton Park;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/kempton-park;Glenmarais Ext 6;http://glenmarais-ext-6.postalcodez.co.za/postalcode/gp/ekurhuleni/kempton-park/glenmarais-ext-6;Location: Glenmarais Ext 16;1619;-------;Kempton Park;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Tembisa;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/tembisa;Tembisa Uit 23;http://tembisa-uit-23.postalcodez.co.za/postalcode/gp/ekurhuleni/tembisa/tembisa-uit-23;Location: Tembisa Uit 23;1632;-------;Tembisa;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Tembisa;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/tembisa;Ebony Park Ext 4;http://ebony-park-ext-4.postalcodez.co.za/postalcode/gp/ekurhuleni/tembisa/ebony-park-ext-4;Location: Ebony Park Ext 4;1632;1690;Tembisa;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Benoni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/benoni;New Modder;http://new-modder.postalcodez.co.za/postalcode/gp/ekurhuleni/benoni/new-modder;Location: New Modder;1501;-------;Benoni;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Benoni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/benoni;Rynfield Ext 55;http://rynfield-ext-55.postalcodez.co.za/postalcode/gp/ekurhuleni/benoni/rynfield-ext-55;Location: Rynfield Ext 55;1501;1514;Benoni;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Springs;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/springs;Oos-Geduld Uit;http://oos-geduld-uit.postalcodez.co.za/postalcode/gp/ekurhuleni/springs/oos-geduld-uit;Location: Oos-Geduld Uit;1559;-------;Springs;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Kempton Park;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/kempton-park;Allen Grove Ext 2;http://allen-grove-ext-2.postalcodez.co.za/postalcode/gp/ekurhuleni/kempton-park/allen-grove-ext-2;Location: Allen Grove Ext 2;1619;-------;Kempton Park;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Kempton Park;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/kempton-park;Birch Acres Uit 5;http://birch-acres-uit-5.postalcodez.co.za/postalcode/gp/ekurhuleni/kempton-park/birch-acres-uit-5;Location: Birch Acres Uit 25;1618;-------;Kempton Park;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Alberton;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/alberton;South Crest;http://south-crest.postalcodez.co.za/postalcode/gp/ekurhuleni/alberton/south-crest;Location: South Crest;1449;-------;Alberton;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Germiston;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/germiston;Union Ext 10;http://union-ext-10.postalcodez.co.za/postalcode/gp/ekurhuleni/germiston/union-ext-10;Location: Union Ext 10;1401;-------;Germiston;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Brakpan;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/brakpan;Brakpan Ext 11;http://brakpan-ext-11.postalcodez.co.za/postalcode/gp/ekurhuleni/brakpan/brakpan-ext-11;Location: Brakpan Ext 11;1541;-------;Brakpan;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Tembisa;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/tembisa;Ivoorpark Uit 7;http://ivoorpark-uit-7.postalcodez.co.za/postalcode/gp/ekurhuleni/tembisa/ivoorpark-uit-7;Location: Ivoorpark Uit 7;1632;-------;Tembisa;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Kempton Park;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/kempton-park;Johannesburg Internasionale Lughawe;http://johannesburg-internasionale-lughawe.postalcodez.co.za/postalcode/gp/ekurhuleni/kempton-park/johannesburg-internasionale-lughawe;Location: Johannesburg Internasionale Lughawe;-------;1627;Kempton Park;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Germiston;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/germiston;Union Ext 4;http://union-ext-4.postalcodez.co.za/postalcode/gp/ekurhuleni/germiston/union-ext-4;Location: Union Ext 14;1401;-------;Germiston;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Edenvale;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/edenvale;Klopperpark;http://klopperpark.postalcodez.co.za/postalcode/gp/ekurhuleni/edenvale/klopperpark;Location: Klopperpark;-------;1601;Edenvale;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Kempton Park;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/kempton-park;Blue Gill;http://blue-gill.postalcodez.co.za/postalcode/gp/ekurhuleni/kempton-park/blue-gill;Location: Blue Gill;-------;1619;Kempton Park;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Rusloo;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/rusloo;Vosloorus Uit 10;http://vosloorus-uit-10.postalcodez.co.za/postalcode/gp/ekurhuleni/rusloo/vosloorus-uit-10;Location: Vosloorus Uit 10;1475;-------;Rusloo;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Kwathema;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/kwathema;Interland Ext 1;http://interland-ext-1.postalcodez.co.za/postalcode/gp/ekurhuleni/kwathema/interland-ext-1;Location: Interland Ext 1;1575;-------;Kwathema;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Benoni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/benoni;The Stewards;http://the-stewards.postalcodez.co.za/postalcode/gp/ekurhuleni/benoni/the-stewards;Location: The Stewards;1501;-------;Benoni;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Germiston;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/germiston;Union Uit 6;http://union-uit-6.postalcodez.co.za/postalcode/gp/ekurhuleni/germiston/union-uit-6;Location: Union Uit 6;1401;-------;Germiston;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Germiston;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/germiston;Roodebult;http://roodebult.postalcodez.co.za/postalcode/gp/ekurhuleni/germiston/roodebult;Location: Roodebult;1401;-------;Germiston;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Rusloo;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/rusloo;Vosloorus Ext 4;http://vosloorus-ext-4.postalcodez.co.za/postalcode/gp/ekurhuleni/rusloo/vosloorus-ext-4;Location: Vosloorus Ext 14;1475;-------;Rusloo;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Benoni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/benoni;Benoni-Suid;http://benoni-suid.postalcodez.co.za/postalcode/gp/ekurhuleni/benoni/benoni-suid;Location: Benoni-Suid;1501;1502;Benoni;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
Johannesburg;2001;2000;Ekurhuleni;http://postalcodez.co.za/postalcodes/gp/ekurhuleni;Kempton Park;http://postalcodez.co.za/postalcodes/gp/ekurhuleni/kempton-park;Van Riebeeckpark Ext 16;http://van-riebeeckpark-ext-16.postalcodez.co.za/postalcode/gp/ekurhuleni/kempton-park/van-riebeeckpark-ext-16;Location: Van Riebeeckpark Ext 16;1619;-------;Kempton Park;Ekurhuleni;Gauteng;GP Capital City:Johannesburg;South Africa
