province;province-href;cc_capital-city;cc_street-code;cc_Box-Code;area;area-href;area_list;area_list-href;suburblist;suburblist-href;s_location;s_streetcode;s_boxcode;s_area;s_municipality;s_province;s_capitalcity;s_country
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Daniëlskuil;http://postalcodez.co.za/postalcodes/nc/siyanda/dani-lskuil;Jenn Haven;http://jenn-haven.postalcodez.co.za/postalcode/nc/siyanda/dani-lskuil/jenn-haven;Location: Jenn Haven;-------;8405;Daniëlskuil;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Mier;http://postalcodez.co.za/postalcodes/nc/siyanda/mier;Mier;http://mier.postalcodez.co.za/postalcode/nc/siyanda/mier/mier;Location: Mier;8811;8811;Mier;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Diamond;http://postalcodez.co.za/postalcodes/nc/frances-baard/diamond;Diamond;http://diamond.postalcodez.co.za/postalcode/nc/frances-baard/diamond/diamond;Location: Diamond;-------;8305;Diamond;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Pixley ka Seme;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme;Richmond;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme/richmond;Northern Cape;http://northern-cape.postalcodez.co.za/postalcode/nc/pixley-ka-seme/richmond/northern-cape;Location: Northern Cape;-------;7090;Richmond;Pixley ka Seme;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Kgalagadi;http://postalcodez.co.za/postalcodes/nc/kgalagadi;Kagung;http://postalcodez.co.za/postalcodes/nc/kgalagadi/kagung;Kagung;http://kagung.postalcodez.co.za/postalcode/nc/kgalagadi/kagung/kagung;Location: Kagung;-------;8485;Kagung;Kgalagadi;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Upington;http://postalcodez.co.za/postalcodes/nc/siyanda/upington;Upington Ext 19;http://upington-ext-19.postalcodez.co.za/postalcode/nc/siyanda/upington/upington-ext-19;Location: Upington Ext 19;8801;-------;Upington;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Namakwa;http://postalcodez.co.za/postalcodes/nc/namakwa;Hondeklip Bay;http://postalcodez.co.za/postalcodes/nc/namakwa/hondeklip-bay;Hondeklip Bay;http://hondeklip-bay.postalcodez.co.za/postalcode/nc/namakwa/hondeklip-bay/hondeklip-bay;Location: Hondeklip Bay;-------;8222;Hondeklip Bay;Namakwa;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Upington;http://postalcodez.co.za/postalcodes/nc/siyanda/upington;Upington;http://upington.postalcodez.co.za/postalcode/nc/siyanda/upington/upington;Location: Upington;8801;8800;Upington;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Upington;http://postalcodez.co.za/postalcodes/nc/siyanda/upington;Die Rand Uit 15;http://die-rand-uit-15.postalcodez.co.za/postalcode/nc/siyanda/upington/die-rand-uit-15;Location: Die Rand Uit 15;8800;8800;Upington;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Kimberley;http://postalcodez.co.za/postalcodes/nc/frances-baard/kimberley;Ritchie Ext 4;http://ritchie-ext-4.postalcodez.co.za/postalcode/nc/frances-baard/kimberley/ritchie-ext-4;Location: Ritchie Ext 4;8301;-------;Kimberley;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Pixley ka Seme;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme;Noupoort;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme/noupoort;Klipheuwel;http://klipheuwel.postalcodez.co.za/postalcode/nc/pixley-ka-seme/noupoort/klipheuwel;Location: Klipheuwel;5950;-------;Noupoort;Pixley ka Seme;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Beaconsfield;http://postalcodez.co.za/postalcodes/nc/frances-baard/beaconsfield;Naidoo Park;http://naidoo-park.postalcodez.co.za/postalcode/nc/frances-baard/beaconsfield/naidoo-park;Location: Naidoo Park;-------;8315;Beaconsfield;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Pixley ka Seme;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme;Prieska;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme/prieska;Ethembeni;http://ethembeni.postalcodez.co.za/postalcode/nc/pixley-ka-seme/prieska/ethembeni;Location: Ethembeni;8940;-------;Prieska;Pixley ka Seme;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Kimberley;http://postalcodez.co.za/postalcodes/nc/frances-baard/kimberley;Ritchie Ext 2;http://ritchie-ext-2.postalcodez.co.za/postalcode/nc/frances-baard/kimberley/ritchie-ext-2;Location: Ritchie Ext 2;8301;-------;Kimberley;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Pixley ka Seme;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme;Petrusville;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme/petrusville;Petrusville;http://petrusville.postalcodez.co.za/postalcode/nc/pixley-ka-seme/petrusville/petrusville;Location: Petrusville;8770;8770;Petrusville;Pixley ka Seme;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Kimberley;http://postalcodez.co.za/postalcodes/nc/frances-baard/kimberley;Colville;http://colville.postalcodez.co.za/postalcode/nc/frances-baard/kimberley/colville;Location: Colville;8301;-------;Kimberley;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Pescodia;http://postalcodez.co.za/postalcodes/nc/frances-baard/pescodia;Roodepan;http://roodepan.postalcodez.co.za/postalcode/nc/frances-baard/pescodia/roodepan;Location: Roodepan;8309;-------;Pescodia;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Kgalagadi;http://postalcodez.co.za/postalcodes/nc/kgalagadi;Loopeng;http://postalcodez.co.za/postalcodes/nc/kgalagadi/loopeng;Loopeng;http://loopeng.postalcodez.co.za/postalcode/nc/kgalagadi/loopeng/loopeng;Location: Loopeng;-------;8630;Loopeng;Kgalagadi;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Pixley ka Seme;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme;De Aar;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme/de-aar;De Aar Uit 7;http://de-aar-uit-7.postalcodez.co.za/postalcode/nc/pixley-ka-seme/de-aar/de-aar-uit-7;Location: De Aar Uit 7;7000;-------;De Aar;Pixley ka Seme;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Pixley ka Seme;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme;Colesberg;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme/colesberg;Lowryville;http://lowryville.postalcodez.co.za/postalcode/nc/pixley-ka-seme/colesberg/lowryville;Location: Lowryville;9795;-------;Colesberg;Pixley ka Seme;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Namakwa;http://postalcodez.co.za/postalcodes/nc/namakwa;Vioolsdrif;http://postalcodez.co.za/postalcodes/nc/namakwa/vioolsdrif;Kotzeshoop;http://kotzeshoop.postalcodez.co.za/postalcode/nc/namakwa/vioolsdrif/kotzeshoop;Location: Kotzeshoop;-------;8246;Vioolsdrif;Namakwa;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Kimberley;http://postalcodez.co.za/postalcodes/nc/frances-baard/kimberley;Colville Uit;http://colville-uit.postalcodez.co.za/postalcode/nc/frances-baard/kimberley/colville-uit;Location: Colville Uit;8301;-------;Kimberley;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Pixley ka Seme;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme;De Aar;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme/de-aar;Kareeville;http://kareeville.postalcodez.co.za/postalcode/nc/pixley-ka-seme/de-aar/kareeville;Location: Kareeville;7000;-------;De Aar;Pixley ka Seme;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Kimberley;http://postalcodez.co.za/postalcodes/nc/frances-baard/kimberley;Lindene;http://lindene.postalcodez.co.za/postalcode/nc/frances-baard/kimberley/lindene;Location: Lindene;8301;-------;Kimberley;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Namakwa;http://postalcodez.co.za/postalcodes/nc/namakwa;Calvinia;http://postalcodez.co.za/postalcodes/nc/namakwa/calvinia;Calvinia West;http://calvinia-west.postalcodez.co.za/postalcode/nc/namakwa/calvinia/calvinia-west;Location: Calvinia West;-------;8190;Calvinia;Namakwa;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Kimberley;http://postalcodez.co.za/postalcodes/nc/frances-baard/kimberley;Mogul Park;http://mogul-park.postalcodez.co.za/postalcode/nc/frances-baard/kimberley/mogul-park;Location: Mogul Park;8301;-------;Kimberley;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Kgalagadi;http://postalcodez.co.za/postalcodes/nc/kgalagadi;Ga-Sehunelo;http://postalcodez.co.za/postalcodes/nc/kgalagadi/ga-sehunelo;Turflaagte Phase 2;http://turflaagte-phase-2.postalcodez.co.za/postalcode/nc/kgalagadi/ga-sehunelo/turflaagte-phase-2;Location: Turflaagte Phase 2;9323;-------;Ga-Sehunelo;Kgalagadi;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Upington;http://postalcodez.co.za/postalcodes/nc/siyanda/upington;Upington Ext 12;http://upington-ext-12.postalcodez.co.za/postalcode/nc/siyanda/upington/upington-ext-12;Location: Upington Ext 12;8801;-------;Upington;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Postmasburg;http://postalcodez.co.za/postalcodes/nc/siyanda/postmasburg;Weseinde;http://weseinde.postalcodez.co.za/postalcode/nc/siyanda/postmasburg/weseinde;Location: Weseinde;8420;-------;Postmasburg;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Keimoes;http://postalcodez.co.za/postalcodes/nc/siyanda/keimoes;Keimoes Uit 7;http://keimoes-uit-7.postalcodez.co.za/postalcode/nc/siyanda/keimoes/keimoes-uit-7;Location: Keimoes Uit 7;8860;-------;Keimoes;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Kimberley;http://postalcodez.co.za/postalcodes/nc/frances-baard/kimberley;Markplein;http://markplein.postalcodez.co.za/postalcode/nc/frances-baard/kimberley/markplein;Location: Markplein;8301;-------;Kimberley;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Upington;http://postalcodez.co.za/postalcodes/nc/siyanda/upington;Upington Uit 40;http://upington-uit-40.postalcodez.co.za/postalcode/nc/siyanda/upington/upington-uit-40;Location: Upington Uit 40;8801;-------;Upington;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Kimberley;http://postalcodez.co.za/postalcodes/nc/frances-baard/kimberley;Kutlwanong;http://kutlwanong.postalcodez.co.za/postalcode/nc/frances-baard/kimberley/kutlwanong;Location: Kutlwanong;8345;8301;Kimberley;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Namakwa;http://postalcodez.co.za/postalcodes/nc/namakwa;Springbok;http://postalcodez.co.za/postalcodes/nc/namakwa/springbok;Komaggas;http://komaggas.postalcodez.co.za/postalcode/nc/namakwa/springbok/komaggas;Location: Komaggas;-------;8242;Springbok;Namakwa;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Boshof;http://postalcodez.co.za/postalcodes/nc/siyanda/boshof;Kareehof;http://kareehof.postalcodez.co.za/postalcode/nc/siyanda/boshof/kareehof;Location: Kareehof;-------;8340;Boshof;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Pixley ka Seme;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme;Prieska;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme/prieska;Niekerkshoop;http://niekerkshoop.postalcodez.co.za/postalcode/nc/pixley-ka-seme/prieska/niekerkshoop;Location: Niekerkshoop;8930;8930;Prieska;Pixley ka Seme;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Kimberley;http://postalcodez.co.za/postalcodes/nc/frances-baard/kimberley;Mint Village;http://mint-village.postalcodez.co.za/postalcode/nc/frances-baard/kimberley/mint-village;Location: Mint Village;8301;-------;Kimberley;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Kgalagadi;http://postalcodez.co.za/postalcodes/nc/kgalagadi;Mothibistat;http://postalcodez.co.za/postalcodes/nc/kgalagadi/mothibistat;Manyeding;http://manyeding.postalcodez.co.za/postalcode/nc/kgalagadi/mothibistat/manyeding;Location: Manyeding;-------;8482;Mothibistat;Kgalagadi;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Kakamas;http://postalcodez.co.za/postalcodes/nc/siyanda/kakamas;Marchand;http://marchand.postalcodez.co.za/postalcode/nc/siyanda/kakamas/marchand;Location: Marchand;-------;8873;Kakamas;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Pescodia;http://postalcodez.co.za/postalcodes/nc/frances-baard/pescodia;Pescodia;http://pescodia.postalcodez.co.za/postalcode/nc/frances-baard/pescodia/pescodia;Location: Pescodia;-------;8309;Pescodia;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Upington;http://postalcodez.co.za/postalcodes/nc/siyanda/upington;Upington Uit 42;http://upington-uit-42.postalcodez.co.za/postalcode/nc/siyanda/upington/upington-uit-42;Location: Upington Uit 42;8801;-------;Upington;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Pixley ka Seme;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme;Petrusville;http://postalcodez.co.za/postalcodes/nc/pixley-ka-seme/petrusville;Uitsig;http://uitsig.postalcodez.co.za/postalcode/nc/pixley-ka-seme/petrusville/uitsig;Location: Uitsig;8770;-------;Petrusville;Pixley ka Seme;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Galeshewe;http://postalcodez.co.za/postalcodes/nc/frances-baard/galeshewe;Kimberley DGD;http://kimberley-dgd.postalcodez.co.za/postalcode/nc/frances-baard/galeshewe/kimberley-dgd;Location: Kimberley DGD;8330;-------;Galeshewe;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Kimberley;http://postalcodez.co.za/postalcodes/nc/frances-baard/kimberley;Klisserhof;http://klisserhof.postalcodez.co.za/postalcode/nc/frances-baard/kimberley/klisserhof;Location: Klisserhof;8301;-------;Kimberley;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Upington;http://postalcodez.co.za/postalcodes/nc/siyanda/upington;Louisvale;http://louisvale.postalcodez.co.za/postalcode/nc/siyanda/upington/louisvale;Location: Louisvale;8801;8809;Upington;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Siyanda;http://postalcodez.co.za/postalcodes/nc/siyanda;Upington;http://postalcodez.co.za/postalcodes/nc/siyanda/upington;Rainbow;http://rainbow.postalcodez.co.za/postalcode/nc/siyanda/upington/rainbow;Location: Rainbow;8801;-------;Upington;Siyanda;Northern Cape;NC Capital City:Kimberley;South Africa
Northern Cape;http://postalcodez.co.za/postalcodes/nc;Kimberley;8301;8301;Frances Baard;http://postalcodez.co.za/postalcodes/nc/frances-baard;Kimberley;http://postalcodez.co.za/postalcodes/nc/frances-baard/kimberley;Colville Ext 16;http://colville-ext-16.postalcodez.co.za/postalcode/nc/frances-baard/kimberley/colville-ext-16;Location: Colville Ext 16;8301;-------;Kimberley;Frances Baard;Northern Cape;NC Capital City:Kimberley;South Africa
