cc_capital-city,cc_street-code,cc_Box-Code,area,area-href,area_list,area_list-href,suburblist,suburblist-href,s_location,s_streetcode,s_boxcode,s_area,s_municipality,s_province,s_capitalcity,s_country
"Polokwane","0699","0700","Capricorn","http://postalcodez.co.za/postalcodes/lp/capricorn","Polokwane","http://postalcodez.co.za/postalcodes/lp/capricorn/polokwane","Apel","http://apel.postalcodez.co.za/postalcode/lp/capricorn/polokwane/apel","Location: Apel","-------","0739","Polokwane","Capricorn","Limpopo","LP Capital City:Polokwane","South Africa"
"Polokwane","0699","0700","Waterberg","http://postalcodez.co.za/postalcodes/lp/waterberg","Potgietersrus","http://postalcodez.co.za/postalcodes/lp/waterberg/potgietersrus","Koelemansrus","http://koelemansrus.postalcodez.co.za/postalcode/lp/waterberg/potgietersrus/koelemansrus","Location: Koelemansrus","-------","0629","Potgietersrus","Waterberg","Limpopo","LP Capital City:Polokwane","South Africa"
"Polokwane","0699","0700","Capricorn","http://postalcodez.co.za/postalcodes/lp/capricorn","Polokwane","http://postalcodez.co.za/postalcodes/lp/capricorn/polokwane","Mabins","http://mabins.postalcodez.co.za/postalcode/lp/capricorn/polokwane/mabins","Location: Mabins","-------","0894","Polokwane","Capricorn","Limpopo","LP Capital City:Polokwane","South Africa"
"Polokwane","0699","0700","Waterberg","http://postalcodez.co.za/postalcodes/lp/waterberg","Thabazimbi","http://postalcodez.co.za/postalcodes/lp/waterberg/thabazimbi","Regorogile","http://regorogile.postalcodez.co.za/postalcode/lp/waterberg/thabazimbi/regorogile","Location: Regorogile","0387","0387","Thabazimbi","Waterberg","Limpopo","LP Capital City:Polokwane","South Africa"
"Polokwane","0699","0700","Vhembe","http://postalcodez.co.za/postalcodes/lp/vhembe","Malamulele","http://postalcodez.co.za/postalcodes/lp/vhembe/malamulele","Mphambo","http://mphambo.postalcodez.co.za/postalcode/lp/vhembe/malamulele/mphambo","Location: Mphambo","-------","0999","Malamulele","Vhembe","Limpopo","LP Capital City:Polokwane","South Africa"
"Polokwane","0699","0700","Capricorn","http://postalcodez.co.za/postalcodes/lp/capricorn","Polokwane","http://postalcodez.co.za/postalcodes/lp/capricorn/polokwane","Dwars River","http://dwars-river.postalcodez.co.za/postalcode/lp/capricorn/polokwane/dwars-river","Location: Dwars River","0812","0812","Polokwane","Capricorn","Limpopo","LP Capital City:Polokwane","South Africa"
"Polokwane","0699","0700","Waterberg","http://postalcodez.co.za/postalcodes/lp/waterberg","Warmbaths","http://postalcodez.co.za/postalcodes/lp/waterberg/warmbaths","Radium","http://radium.postalcodez.co.za/postalcode/lp/waterberg/warmbaths/radium","Location: Radium","0483","0483","Warmbaths","Waterberg","Limpopo","LP Capital City:Polokwane","South Africa"
"Polokwane","0699","0700","Waterberg","http://postalcodez.co.za/postalcodes/lp/waterberg","Naboomspruit","http://postalcodez.co.za/postalcodes/lp/waterberg/naboomspruit","Boekenhout","http://boekenhout.postalcodez.co.za/postalcode/lp/waterberg/naboomspruit/boekenhout","Location: Boekenhout","-------","0561","Naboomspruit","Waterberg","Limpopo","LP Capital City:Polokwane","South Africa"
"Polokwane","0699","0700","Capricorn","http://postalcodez.co.za/postalcodes/lp/capricorn","Polokwane","http://postalcodez.co.za/postalcodes/lp/capricorn/polokwane","Bendor Park Uit 23","http://bendor-park-uit-23.postalcodez.co.za/postalcode/lp/capricorn/polokwane/bendor-park-uit-23","Location: Bendor Park Uit 23","0699","-------","Polokwane","Capricorn","Limpopo","LP Capital City:Polokwane","South Africa"
"Polokwane","0699","0700","Mopani","http://postalcodez.co.za/postalcodes/lp/mopani","Gakgapane","http://postalcodez.co.za/postalcodes/lp/mopani/gakgapane","Mokwakwaila","http://mokwakwaila.postalcodez.co.za/postalcode/lp/mopani/gakgapane/mokwakwaila","Location: Mokwakwaila","-------","0862","Gakgapane","Mopani","Limpopo","LP Capital City:Polokwane","South Africa"
"Polokwane","0699","0700","Waterberg","http://postalcodez.co.za/postalcodes/lp/waterberg","Warmbaths","http://postalcodez.co.za/postalcodes/lp/waterberg/warmbaths","Warmbaths","http://warmbaths.postalcodez.co.za/postalcode/lp/waterberg/warmbaths/warmbaths","Location: Warmbaths","-------","0480","Warmbaths","Waterberg","Limpopo","LP Capital City:Polokwane","South Africa"
"Polokwane","0699","0700","Capricorn","http://postalcodez.co.za/postalcodes/lp/capricorn","Bakone","http://postalcodez.co.za/postalcodes/lp/capricorn/bakone","Phoffu","http://phoffu.postalcodez.co.za/postalcode/lp/capricorn/bakone/phoffu","Location: Phoffu","-------","0746","Bakone","Capricorn","Limpopo","LP Capital City:Polokwane","South Africa"
"Polokwane","0699","0700","Waterberg","http://postalcodez.co.za/postalcodes/lp/waterberg","Potgietersrus","http://postalcodez.co.za/postalcodes/lp/waterberg/potgietersrus","Marken","http://marken.postalcodez.co.za/postalcode/lp/waterberg/potgietersrus/marken","Location: Marken","-------","0605","Potgietersrus","Waterberg","Limpopo","LP Capital City:Polokwane","South Africa"
"Polokwane","0699","0700","Waterberg","http://postalcodez.co.za/postalcodes/lp/waterberg","Warmbaths","http://postalcodez.co.za/postalcodes/lp/waterberg/warmbaths","Rust De Winter","http://rust-de-winter.postalcodez.co.za/postalcode/lp/waterberg/warmbaths/rust-de-winter","Location: Rust De Winter","-------","0406","Warmbaths","Waterberg","Limpopo","LP Capital City:Polokwane","South Africa"
"Polokwane","0699","0700","Capricorn","http://postalcodez.co.za/postalcodes/lp/capricorn","Mashashane","http://postalcodez.co.za/postalcodes/lp/capricorn/mashashane","Naledi Village","http://naledi-village.postalcodez.co.za/postalcode/lp/capricorn/mashashane/naledi-village","Location: Naledi Village","-------","0743","Mashashane","Capricorn","Limpopo","LP Capital City:Polokwane","South Africa"
"Polokwane","0699","0700","Waterberg","http://postalcodez.co.za/postalcodes/lp/waterberg","Mokopane","http://postalcodez.co.za/postalcodes/lp/waterberg/mokopane","Mokopane","http://mokopane.postalcodez.co.za/postalcode/lp/waterberg/mokopane/mokopane","Location: Mokopane","0601","0600","Mokopane","Waterberg","Limpopo","LP Capital City:Polokwane","South Africa"
"Polokwane","0699","0700","Vhembe","http://postalcodez.co.za/postalcodes/lp/vhembe","Louis Trichardt","http://postalcodez.co.za/postalcodes/lp/vhembe/louis-trichardt","Mara","http://mara.postalcodez.co.za/postalcode/lp/vhembe/louis-trichardt/mara","Location: Mara","0934","-------","Louis Trichardt","Vhembe","Limpopo","LP Capital City:Polokwane","South Africa"
"Polokwane","0699","0700","Vhembe","http://postalcodez.co.za/postalcodes/lp/vhembe","Louis Trichardt","http://postalcodez.co.za/postalcodes/lp/vhembe/louis-trichardt","Braambos Military Base","http://braambos-military-base.postalcodez.co.za/postalcode/lp/vhembe/louis-trichardt/braambos-military-base","Location: Braambos Military Base","-------","0954","Louis Trichardt","Vhembe","Limpopo","LP Capital City:Polokwane","South Africa"
"Polokwane","0699","0700","Capricorn","http://postalcodez.co.za/postalcodes/lp/capricorn","Superbia","http://postalcodez.co.za/postalcodes/lp/capricorn/superbia","Maribana","http://maribana.postalcodez.co.za/postalcode/lp/capricorn/superbia/maribana","Location: Maribana","-------","0778","Superbia","Capricorn","Limpopo","LP Capital City:Polokwane","South Africa"
"Polokwane","0699","0700","Mopani","http://postalcodez.co.za/postalcodes/lp/mopani","Phalaborwa","http://postalcodez.co.za/postalcodes/lp/mopani/phalaborwa","Patamedi","http://patamedi.postalcodez.co.za/postalcode/lp/mopani/phalaborwa/patamedi","Location: Patamedi","-------","1393","Phalaborwa","Mopani","Limpopo","LP Capital City:Polokwane","South Africa"
